Latitude,Longitude,Velocity
52.231438,21.072182,19.483887751282555
52.23048,21.069332,20.881553570530865
52.23008,21.068012,17.02945078985921
52.229309,21.065229,16.970431156395858
52.229008,21.06406,16.767030885014353
52.2278302,21.0600212,14.5058371712081
52.2272184,21.0577702,18.51465151345003
52.227014,21.0570169,14.455571833847266
52.2263009,21.053274,16.935686603965152
52.2258962,21.0513047,22.340162896591806
52.224345,21.0435429,14.614098927732392
52.2237624,21.0410625,17.103794649965543
52.2229202,21.0386904,21.51601916535073
52.2212324,21.0325444,18.836448562957365
52.2206869,21.0304049,24.534708435885506
52.2201346,21.0282612,24.59867779484034
52.2195596,21.0259177,22.344472580617737
52.218433,21.021231,20.729580860215638
52.218132,21.01981,17.933897779437
52.217651,21.017866,15.861656041297556
52.217255,21.011768,15.814441307134945
52.2173159,21.0058655,24.17851662910304
52.2171344,21.0027411,20.880841388848527
52.2168749,20.9971835,23.77820592675463
52.2165536,20.9913194,21.051488932591536
52.2160655,20.9822119,15.479876896798846
52.2194579,20.9720197,15.48493594161061
52.2197137,20.9703177,14.711563424704346
52.2192651,20.9691352,14.053707159737778
52.218376,20.966148,14.982846545104469
52.2188866,20.9731221,14.843185705632388
52.2172475,20.9778895,15.476380219817619
52.2161656,20.9873717,14.446062137059112
52.2161822,20.9895745,14.511606982072738
52.2162715,20.9913461,14.07929465433693
52.216519,20.9950905,16.56409010825236
52.2166754,20.9973735,21.19012957368464
52.2169759,21.0027689,24.018640374148575
52.2171014,21.0050609,25.50685535061067
52.2172049,21.008594,15.696307155772356
52.2171322,21.010641,18.96717074794034
52.217037,21.0121197,20.58166529982662
52.2174595,21.0180805,17.687581769349624
52.2178244,21.0198824,15.714730923053887
52.2184734,21.0222797,17.229831176426476
52.2189739,21.0241119,21.10536268588671
52.2194972,21.026204,19.9696903514701
52.2203624,21.0297267,17.452700537157302
52.2207775,21.0314542,19.74238196716657
52.2217921,21.0355641,22.400118499462252
52.2222361,21.0374312,17.77147782211852
52.2236304,21.0412792,19.61128852678126
52.2240669,21.0433424,19.52812261671192
52.2249174,21.0475012,22.392452972786234
52.2256192,21.0508907,24.039366348843433
52.2269214,21.0569372,20.827034255496468
52.2273594,21.0585914,15.845755832334424
52.2277292,21.0599781,19.934395165406656
52.2284814,21.0628154,21.744816019513312
52.22873,21.0639714,16.423936577800184
52.2296184,21.0674575,19.831327555539765
52.2299136,21.0686799,13.973775415726431
52.2302932,21.0704361,14.917456716058176
52.2307252,21.0717769,19.566512435551257
52.2320402,21.0739541,20.188173706600427
52.232967,21.075582,14.868149233267557
52.2345604,21.0781562,13.999841726383586
52.2360162,21.0853792,18.06557362487143
52.233509,21.109846,21.19234075359173
52.23373,21.107866,20.12580599449857
52.23452,21.100368,19.5043428335236
52.234699,21.098618,19.547460907919852
52.21962,21.090387,14.957697233119351
52.218281,21.095043,21.533786281830043
52.214901,21.093096,18.330059244459886
52.212906,21.090002,22.72663932612345
52.210331,21.086565,22.448016138330352
52.20887,21.085308,21.416401799681736
52.207085,21.083595,18.32726923160363
52.205193,21.080301,23.450623708924645
52.203835,21.074167,26.850545179928737
52.203598,21.071674,27.827114929669733
52.203403,21.068689,14.452182970028769
52.204582,21.065977,19.574007999333837
52.20628,21.062777,16.101716063206002
52.207859,21.056026,16.469206124687368
52.207191,21.048349,23.345770726662636
52.206806,21.043116,13.954406792883619
52.206741,21.040989,16.38370478489999
52.206753,21.039288,17.183620312146445
52.20686,21.037031,16.73863459769386
52.207081,21.033064,16.688230083284758
52.211185,21.027178,16.427827534938867
52.212391,21.026587,14.923697313767022
52.213665,21.02422,14.179610595115287
52.21315,21.019405,14.139806875105599
52.209377,21.018276,15.009070992840943
52.20871,21.014565,16.114389426248973
52.205235,21.009144,14.890183656348324
52.202862,21.007547,15.537882664759351
52.202549,21.005831,17.620724548842965
52.202007,21.002903,15.324991031830445
52.198689,21.001005,14.169639775968527
52.195244,21.001448,14.271601553452221
52.188911,20.997087,15.446856031589043
52.188854,20.99921,16.7272615394328
52.188858,21.000721,16.790290832426635
52.202763,21.007307,14.045255911080579
52.203014,21.00885,15.791988555086618
52.342968,20.848856,16.467501545068814
52.344028,20.85132,18.628784142842182
52.344532,20.852526,18.15530864813368
52.346218,20.856596,14.902534652455703
52.347263,20.8673,16.95682857392254
52.346699,20.868992,16.515437799079937
52.346241,20.870441,15.35132398078066
52.345654,20.872276,16.467998286065455
52.342587,20.881807,15.403697572704832
52.331764,20.901749,13.937880495513534
52.327057,20.904907,22.32218988083684
52.326477,20.906645,22.621856337814968
52.323639,20.910503,22.174948894065537
52.320789,20.913691,14.029274537702422
52.319618,20.915001,13.946219530706413
52.316628,20.918306,14.565892603578249
52.315796,20.919247,15.508243958643712
52.312904,20.922487,14.107806467289834
52.308365,20.928255,15.056673892006236
52.306351,20.931892,14.436567423950404
52.294861,20.932858,14.048627165810128
52.29583,20.93339,15.35448247972804
52.298298,20.93507,14.106578962974599
52.299252,20.93651,15.99520197063224
52.304321,20.936834,16.3837952231946
52.30463,20.936111,21.842394881639375
52.306293,20.932606,14.369703206804946
52.307693,20.929895,16.434013123683396
52.308727,20.928024,15.836143474691465
52.310959,20.925041,15.922651348685802
52.31292,20.922865,14.795368072379073
52.315987,20.919479,15.37001319791194
52.317436,20.917902,16.998332351452788
52.318516,20.916704,19.91454182924567
52.319492,20.915476,19.367194010240237
52.321877,20.912827,18.00379948726109
52.34206,20.883457,14.063563075996207
52.343971,20.877596,14.717959087613865
52.345127,20.873878,14.265509642494814
52.345646,20.87229,15.470312055638459
52.345886,20.871571,14.038123350866423
52.347031,20.868036,14.759116851375136
52.348389,20.863766,14.339412397719785
52.34634,20.856361,16.763210178920982
52.317364,20.949373,16.716850845575134
52.322254,20.957195,13.89897559598938
52.320545,20.972185,26.02418182459778
52.315796,20.975647,17.668925658484174
52.314545,20.976517,16.932226994390593
52.313087,20.97743,14.704348899518312
52.309383,20.981289,15.338039240385571
52.307659,20.983402,14.43012930861224
52.29533,20.997616,18.994836948347167
52.29393,20.999075,20.4263684591195
52.292351,21.000738,18.20153173014538
52.295406,20.997873,15.269262689568098
52.296558,20.996675,16.789416316536652
52.297676,20.995485,18.143633311518606
52.300545,20.992483,18.456983163316977
52.302727,20.990322,17.960504861431172
52.303814,20.989195,19.33228592224207
52.30566,20.986727,14.201205558526231
52.306725,20.985376,19.115953931280462
52.30769,20.984207,18.71563267256967
52.309662,20.98151,13.912614512103193
52.310623,20.980217,17.901600989873092
52.311596,20.979118,14.827769300663157
52.317543,20.974611,14.34010488477856
52.323162,20.962425,15.025667601715575
52.323372,20.958658,19.35159443730957
52.320724,20.955153,25.69110187280519
52.317696,20.948297,15.892467037906888
52.318264,20.946852,14.377321245371478
52.320122,20.943333,15.396007832603189
52.32074,20.942173,14.605091345045754
52.339138,20.94235,17.495839589083413
52.339539,20.941223,16.28064243149879
52.318977,20.945349,18.08207689203319
52.317059,20.950191,16.032256848680547
52.322292,20.9573,14.397207385631072
52.321724,20.967672,15.620519849126392
52.317669,20.974327,16.600275524854254
52.316273,20.975319,17.30002356007216
52.313156,20.977409,16.03904994377661
52.310509,20.979826,15.952395028194275
52.309017,20.981678,16.51679284679639
52.306007,20.985611,16.739612305850464
52.304646,20.9874,19.213953687251806
52.303886,20.988394,15.448813228684774
52.300652,20.991997,14.724951663865319
52.299545,20.99317,17.922309144648157
52.297871,20.994879,16.61431696024302
52.296547,20.996286,21.46838687580881
52.2953,20.997623,18.46886993303462
52.293678,20.999332,18.70130493086387
52.292809,21.000256,14.094891992291048
52.149792,21.038816,18.020169752515905
52.146496,21.039581,19.020933744781253
52.148045,21.042828,14.277158410368498
52.150269,21.046453,18.996969383483872
52.159386,21.086508,16.51149911898427
52.161118,21.094877,17.375974072247473
52.161278,21.100262,21.380188249268475
52.161224,21.102123,18.807396238172323
52.161186,21.103996,17.34754915758159
52.161598,21.10594,22.0815319910386
52.164631,21.109095,17.39239537207221
52.161213,21.102478,16.759601373474187
52.161369,21.096859,24.773490643715586
52.161095,21.094748,15.769467560256139
52.160339,21.091366,18.337269930516733
52.160091,21.09004,14.990001509040843
52.158581,21.082825,16.553248521675616
52.15189,21.064407,20.216258607537068
52.150902,21.062422,17.59893684676646
52.150173,21.05221,17.131464495325325
52.150974,21.048056,16.952891979576314
52.1482986,21.042896,14.086205772527652
52.1500195,21.0379452,15.880601562941417
52.150272,21.033749,14.9704211089442
52.146683,21.040491,16.908781039147673
52.15016,21.0520871,16.595743608245066
52.1491741,21.0555494,14.816798634936351
52.14881,21.0590002,15.433637571926615
52.150829,21.06262,14.970310540961783
52.152382,21.065838,26.469824790067303
52.156433,21.076231,14.909608558192563
52.159294,21.086353,16.215759625601326
52.160355,21.091782,15.27943639230089
52.1612442,21.0963291,18.915384317922392
52.1613109,21.0983916,22.93048136896156
52.1612419,21.1008246,22.5386383639278
52.1612124,21.1023139,18.39149760714828
52.1612056,21.1045521,20.725827653078834
52.1616649,21.1060929,14.88822883511194
52.1625419,21.107252,16.151213867971613
52.1732419,21.1079946,20.08901835084708
52.184505,21.098686,14.427440634415115
52.186138,21.0968645,16.51284015266125
52.184402,21.092825,14.701348180432072
52.182941,21.091124,16.61097939532075
52.181995,21.090122,15.312481148794248
52.183315,21.084847,19.89743464787586
52.198856,20.917631,16.576828565032677
52.198196,20.920233,27.117321931469352
52.197895,20.921526,21.07427268810425
52.196075,20.926331,14.108240863305943
52.194431,20.935678,17.135922064687108
52.193592,20.940527,20.226506505699152
52.193153,20.942825,23.633775216617707
52.192837,20.94446,18.504336197566566
52.192329,20.947262,17.613104458829167
52.190628,20.955765,19.640438655758224
52.188816,20.961887,19.798999570768583
52.188519,20.962847,13.957957263474423
52.186935,20.967892,23.579125968800202
52.186249,20.96998,24.42199192419673
52.1820582,20.9833234,21.899498052752115
52.1814987,20.9858507,23.969426450586614
52.1801826,20.9926014,24.33272222821288
52.1796269,20.9950922,23.63185224367699
52.1788452,20.9984074,17.20396723592781
52.178185,21.001183,23.874530239192662
52.177895,21.003481,21.44825499266226
52.175423,21.009014,16.657625571350817
52.174507,21.011156,17.25796909807939
52.173233,21.02002,15.154029608856424
52.1732957,21.0232709,14.332923886703414
52.1733787,21.0248766,14.888633025891984
52.173512,21.034714,17.72617920621644
52.173058,21.037972,15.230293335715396
52.183853,21.066853,17.29181447103064
52.182854,21.067904,16.112790831126325
52.1856912,21.0650992,14.541362115215016
52.1802149,21.053521,14.683128373858727
52.1782329,21.0503137,14.098449172043546
52.1778714,21.0490579,14.521117595782068
52.170937,21.041157,15.926762622288368
52.173473,21.03524,16.09115824626005
52.17345,21.033501,19.32545804916021
52.17347,21.030928,20.422885518427762
52.17342,21.028444,17.80036555400934
52.173523,21.019024,14.624916020871595
52.174042,21.01552,15.09721123939712
52.174274,21.013248,25.377745093017186
52.1757487,21.0087187,24.195729346013636
52.1771789,21.0074562,15.14181016525697
52.178032,21.004362,16.288654792299997
52.17968,20.995726,20.937391429594495
52.181133,20.989216,22.146271755115787
52.1830229,20.9808879,19.471681653242065
52.183994,20.9778402,14.018649404609622
52.1852627,20.9732441,18.587317407192185
52.1858584,20.971413,21.396835376488013
52.1872477,20.9671619,20.70702769568516
52.187824,20.9656352,20.14790859581487
52.1895509,20.9602077,14.78637843835798
52.1902512,20.9585769,19.72162045641265
52.191967,20.949646,19.995411240470176
52.192341,20.9475,13.982009309877313
52.192699,20.945505,22.522543813235394
52.193054,20.943682,18.76153773837496
52.193756,20.940004,18.39062856603629
52.194267,20.937168,21.347404947430807
52.195076,20.933222,18.631819549486274
52.195885,20.929613,20.549211322366137
52.197887,20.921379,16.725612456090296
52.198219,20.919952,14.8002944451939
52.198582,20.91848,14.039067035338574
52.276784,20.9500492,15.080456120748977
52.283119,20.9537859,15.171073459745504
52.2856882,20.9715012,16.84531350286132
52.2837939,20.9669364,14.228623541023817
52.2833702,20.9652052,16.50405082449911
52.2814019,20.9596774,14.520044348735947
52.2832334,20.9564271,16.079471190103302
52.2619699,20.9421342,16.503299427145084
52.261283,20.9407179,15.901100298340166
52.2596081,20.9373185,14.917573402821962
52.2467409,20.9422962,15.297921728992304
52.2257192,20.9380269,14.854445848552324
52.2239655,20.9317741,19.447518525323495
52.2245798,20.9347144,15.958748638268467
52.2454517,20.9407224,14.75552653146123
52.252528,20.9352049,13.902718572682506
52.23621,21.1293478,14.854408477195667
52.2367438,21.121656,16.09232508457236
52.2395325,21.1152478,15.103759301757439
52.240186,21.1127208,14.50189572557126
52.2404995,21.1112316,16.910693032677884
52.2412891,21.1075195,16.8686774775191
52.2424253,21.1022645,14.544708146363416
52.2448533,21.0906983,15.862571538687892
52.2451988,21.0877191,16.663372033638165
52.2506515,21.0596323,20.78513409011138
52.2513278,21.0624663,14.996654595967382
52.2500805,21.0749758,21.13801503151009
52.2448933,21.0887825,17.375281562642844
52.2446141,21.0908391,23.06257038280042
52.244224,21.0928611,22.882794612256284
52.2438093,21.0947895,21.91826902275734
52.2429171,21.0990058,15.835840208897698
52.242076,21.1031171,14.750434368026578
52.241772,21.1045168,15.916077574149316
52.241505,21.105767,14.205504656882416
52.2400725,21.1124353,16.1738470663062
52.23952,21.1146838,17.152373362624935
52.2385101,21.117146,15.634084267916089
52.237504,21.1193396,17.8778818466684
52.2369736,21.1205525,14.710082933633092
52.2361531,21.1226196,15.194734608337537
52.2352673,21.1246405,16.345812768009772
52.2390173,21.1513298,14.220256505194138
52.2392593,21.1526513,14.928699056673745
52.2404646,21.1588165,14.560106221410582
52.2412921,21.1629436,17.39195161889038
52.2419295,21.1661236,18.019504021549512
52.2422865,21.1678725,19.834531574244263
52.243201,21.1724086,20.56771512985745
52.2436565,21.1739235,17.57805400955248
52.2443365,21.1751788,15.864021766572804
52.2456493,21.1809403,14.014881788636512
52.2480923,21.193965,14.172519635069701
52.247941,21.1962471,16.94291079564246
52.2478303,21.1976636,15.788141155145487
52.2477363,21.1992531,17.693382740275215
52.2475875,21.201925,19.824105660389957
52.2474851,21.2038281,21.177837697553382
52.2473338,21.2066521,20.950195562393386
52.2467358,21.2119278,19.666326693286766
52.2466478,21.2135441,17.98692575217482
52.246449,21.2176021,18.152010992674953
52.2462503,21.2217733,18.561173538979894
52.250177,21.2310083,13.932670420748417
52.250089,21.2323691,15.152794531834482
52.249923,21.2362851,16.248465460450134
52.249854,21.2378046,16.90208346938653
52.2495421,21.2441006,19.036742935548283
52.2492935,21.2497101,17.819254356289044
52.2491556,21.2524376,20.23112818588322
52.2490603,21.2540306,17.733063849503598
52.2484811,21.2593895,19.964966078655443
52.2474798,21.2648951,17.766221733834765
52.2457591,21.2641563,14.352781323733206
52.2443336,21.2628881,16.308812102835727
52.2346238,21.2537565,16.175000229362166
52.2333181,21.252229,14.886410081578214
52.2324641,21.2512291,14.61181949961086
52.2314723,21.2500605,17.031811564802773
52.2305386,21.2489515,16.109244994283227
52.2288811,21.2470138,18.88965561205961
52.2277266,21.2456535,19.825771002101455
52.2267565,21.244529,16.5027014967262
52.2162825,21.2353605,15.123715675838707
52.2166501,21.2276863,15.442513394949739
52.2172381,21.2251821,19.055647862419853
52.21768,21.2236888,17.304850354098768
52.2177866,21.2201621,14.551309316574343
52.2176815,21.2187731,15.478688978277953
52.231899,20.974207,17.892895884192423
52.232319,20.976452,16.919497379377205
52.232674,20.97875,15.032055511606206
52.232914,20.980297,17.395902544089406
52.233822,20.985161,18.336291326587943
52.234081,20.986752,14.926597248889543
52.2345979,20.9896942,16.00247460382291
52.237301,21.002478,15.010963355129913
52.23917,21.009787,16.550465736285556
52.236629,21.022528,18.616812592939716
52.23708,21.024952,21.07517912946184
52.245724,21.022324,14.017095409763863
52.236912,21.024796,17.006989196108144
52.236649,21.023085,19.235927964079437
52.236488,21.021206,20.955953432882445
52.24044,21.013498,20.904237917204146
52.238609,21.00779,18.40409671195403
52.2358604,20.9969202,19.74328679855594
52.2327704,20.9791224,19.947321563210885
52.231766,20.973671,26.616625111251178
52.23151,20.971239,18.115794083449615
52.231358,20.969555,26.84097158414438
52.231689,20.972979,16.1096294252378
52.231918,20.974598,20.18822340345044
52.232216,20.976286,15.87259082334277
52.221657,21.040253,24.291955095852707
52.221783,21.038122,23.721028216319286
52.222019,21.033394,16.761088266010294
52.224358,21.029097,14.201414232007647
52.2241279,21.0258041,15.545931060731357
52.2264112,21.0185594,14.461176725538941
52.238953,21.005743,15.245510115858215
52.243137,21.002645,15.223727587700322
52.24522,21.000364,14.123172773047841
52.245705,20.994318,20.2432495504389
52.243706,20.988323,15.974964297224131
52.243267,20.981861,18.608101584150052
52.245361,20.982195,17.52352182850354
52.245773,20.983652,15.295477115686767
52.246132,20.984909,14.52627861284061
52.2464784,20.9964396,15.33647104065715
52.2472964,20.998828,14.278225898519544
52.223816,21.022661,15.641984018381025
52.224155,21.027552,17.819704625569422
52.224262,21.028831,14.261895952706842
52.221844,21.035236,17.47898626651539
52.22171,21.037876,15.278475959193052
52.221622,21.039499,18.061266503938988
52.221497,21.041765,15.761296124782458
52.22131,21.044512,15.297654751460035
52.209572,21.047712,15.10078281074533
52.2067636,21.0436707,16.93960124842915
52.2021179,21.0417137,15.875863886684055
52.195236,21.048622,15.778057887762817
52.192974,21.057219,15.546409651856452
52.1928119,21.0599069,20.56588600709936
52.1925827,21.0616562,16.336968298862224
52.1923819,21.0632031,17.333367452977377
52.191936,21.0665659,16.881790675013818
52.1918394,21.0680569,16.60272832067676
52.1914209,21.0717414,22.51263450680189
52.190601,21.075567,25.776919611146734
52.19046,21.077808,22.68293935542215
52.190468,21.082808,25.254577780337932
52.1904831,21.079879,21.993759813635187
52.1904659,21.0771084,23.68269265737064
52.1907545,21.0749087,20.54378541210654
52.1919154,21.0678767,18.228947016174207
52.192757,21.06002,16.774972724521078
52.2284017,21.0521617,14.880067448946518
52.2267983,21.0536333,14.225645958917411
52.2230033,21.0389867,20.15649608126888
52.2223783,21.03706,14.067350610474064
52.22175,21.0346617,16.421883568657
52.2209833,21.0316,21.920070123578586
52.22018,21.0284767,22.397268357967814
52.2194617,21.0256,20.59208050650369
52.2180083,21.0196567,18.944725878224833
52.2137267,21.0168417,26.77083341744847
52.2057867,21.0226233,17.5669320956927
52.201845,21.0018383,14.115963827228123
52.1849067,21.0019233,15.05593237701497
52.171895,21.0046483,14.851859828450708
52.1704983,21.003155,26.264316806182762
52.1713567,21.0046483,16.42969320943353
52.1758183,21.0027267,14.618195137688405
52.1820267,21.0024967,14.263729478459124
52.1927617,21.002035,18.047869727167562
52.1996667,21.0012317,16.461193182783056
52.2031083,21.0088216,16.89025535210207
52.2047483,21.0181633,14.719244616511835
52.2053767,21.0217933,15.211587592842992
52.21857,21.0223567,14.684347200553114
52.2194083,21.0255117,22.67175213761349
52.2217,21.0350133,20.79663123411908
52.2221433,21.0368016,15.74848640596267
52.224195,21.0438283,15.744668306832997
52.2251867,21.04851,16.914793198096074
52.2258866,21.0519433,18.54070731446376
52.2264033,21.05447,19.105161309314912
52.2264267,21.0562483,17.965618441203045
52.2312517,21.0544183,17.954524980269706
52.243935,21.0490117,19.022176602737407
52.248625,21.0458817,22.242581385759465
52.2505967,21.04075,20.47635529864024
52.2587117,21.0520467,14.807456939491164
52.26091,21.0538717,16.424789435410414
52.26344,21.0556017,20.98916443076184
52.2549775,20.9070451,14.73136095855087
52.2567103,20.902651,15.955146926354255
52.2584593,20.899182,14.389914625957386
52.2570078,20.9018711,15.878347555337314
52.2557192,20.9044607,16.070693379329057
52.255082,20.9058062,16.543055412316875
52.2545049,20.9071071,15.814157177495881
52.2543468,20.9085996,16.677449410887796
52.2531551,20.9111647,15.714630021129178
52.2526153,20.9122965,13.9337358922235
52.250009,20.9110283,14.489196562716561
52.2222133,20.9168972,14.882375110065848
52.2153479,20.9147583,19.232873148436347
52.230939167,21.089156,22.23352497746763
52.231107667,21.0911405,22.131110962157816
52.2310935,21.092971333,16.95402113316876
52.228238667,21.0904525,18.988587852603157
52.228209833,21.0888835,17.43767182790763
52.228029,21.087385667,16.794992216242683
52.228029333,21.084967,17.917485305822275
52.227271833,21.083868333,14.828902285935593
52.222641833,21.087323333,17.290489849859902
52.2222715,21.089266667,14.655288857376263
52.221381667,21.094345,16.0567534876456
52.2210915,21.096857833,18.738764906803148
52.222793333,21.101121667,15.970037898630567
52.221255167,21.097681,15.551284890923334
52.221576833,21.093507333,16.534847626927704
52.222682667,21.0876135,18.01347280792719
52.223222,21.084889,15.830214991004633
52.227935667,21.087753333,18.46843577956495
52.228101167,21.090782167,16.608096414944544
52.2276345,21.093256,18.649377445647595
52.230761333,21.086811833,14.585098159878939
52.230618167,21.085442,15.304491690435365
52.234568833,21.085607333,15.034820451496085
52.2308475,21.087817,20.72898034890628
52.231060167,21.089956833,23.894966690319343
52.231150667,21.091811333,20.631727035375174
52.244007,20.999861,14.449984300822692
52.243446,20.998106,18.612434833862125
52.242538,20.995222,22.398538515067337
52.240185,20.988007,19.605633865498387
52.238693,20.982336,21.876671539494097
52.238514,20.980883,16.267793425303317
52.236923,20.968784,16.80754232052328
52.237186,20.966246,14.822562050104212
52.23777,20.960363,17.09524411211399
52.239208,20.943579,15.166207204100063
52.237011,20.941267,18.63154398995627
52.23386,20.930347,22.57313376917963
52.233906,20.928701,18.29749307012728
52.234055,20.926504,20.390953137987285
52.233833,20.928959,16.505251757825253
52.23399,20.931993,18.8453754251172
52.2341,20.933258,14.10972426395377
52.235439,20.937834,14.564063942881072
52.238083,20.943083,26.55796128557576
52.238735,20.946888,14.111585831866691
52.237938,20.954569,14.7264078998395
52.236782,20.970112,14.758949029851516
52.237926,20.977327,17.485296736415723
52.238216,20.983326,16.65882931188983
52.23904,20.985302,23.789938213542023
52.239445,20.986521,14.273561886513809
52.2409864,20.9911797,19.387855738124184
52.24332,20.998093,16.82676129601424
52.244144,21.000463,13.94088420736215
52.245144,21.004305,20.37467867642566
52.2459696,21.0063045,17.169960163788097
52.2462002,21.0082847,22.15268098031211
52.2465002,21.0111277,26.47234476565804
52.2465957,21.0120306,20.177980432917614
52.2467511,21.0150379,18.589835297598306
52.2486975,21.0206471,21.293730833746928
52.2494727,21.0224455,21.76130684663598
52.250437,21.0246922,22.63977280694904
52.2511876,21.0264562,21.30230497855812
52.251977,21.0283007,20.267511745180617
52.2526396,21.0298559,15.653743926142726
52.2537352,21.0326979,13.935168090405387
52.2557927,21.037647,13.983526827808886
52.2567007,21.039727,21.01604686725342
52.258804,21.044481,17.10998693418553
52.259396,21.045919,14.400142605590164
52.260017,21.047276,20.60243351168522
52.26429,21.056522,18.89304381739803
52.264626,21.056982,15.824752095537228
52.284046,21.073086,15.123791237455938
52.29858,21.085009,17.57417059795624
52.299885,21.086092,18.84430740468425
52.301407,21.087284,16.52458836309845
52.303642,21.085611,22.6300248125317
52.21175,21.166487,16.55872946905599
52.2262477,21.1551722,18.09914893868891
52.2262686,21.1525684,14.15286525048648
52.2263896,21.1489169,21.367231127744233
52.2264902,21.1461965,21.606962158905553
52.2276056,21.1423726,18.442475284900368
52.2283772,21.1407511,15.349306041068527
52.2295874,21.1379859,14.085915881677739
52.2307879,21.1353466,16.006783351962245
52.2316199,21.1333504,18.485633998695622
52.233025,21.129944,18.61166927306868
52.2330351,21.1231275,21.148933157364546
52.2328559,21.1217175,17.548833978095445
52.2327552,21.1196064,18.065550624449962
52.15406,21.053049,23.163242925652842
52.145657,21.062944,16.16934947066674
52.141926,21.064602,15.701170368253429
52.137062,21.060263,21.91862514610534
52.137005,21.062477,14.506553213205379
52.137478,21.063908,16.747409797654267
52.139091,21.068777,15.736494893413376
52.1370554,21.0718634,19.552232634785838
52.132339,21.072414,15.320976228967275
52.131458,21.069351,16.864746643295724
52.131222,21.067719,18.323415083483727
52.132923,21.074553,25.467513747066015
52.137497,21.063978,21.14799927192947
52.137489,21.059992,14.959282118826673
52.153934,21.054007,14.370755084889272
52.156425,21.045425,14.034609965884314
52.158154,21.048742,14.68275422951614
52.158607,21.049923,15.617288856865734
52.170994,21.041906,14.207177625621942
52.172253,21.043287,14.486263972148606
52.18261,21.04563,19.82164657208739
52.194443,21.042181,14.157250566560597
52.195774,21.040764,14.401750267410586
52.196232,21.040319,14.191881679513866
52.201324,21.035614,15.00438740609749
52.202312,21.034689,15.039298704591761
52.212025,21.026722,15.241985315857297
52.226009,21.023653,14.184693816984575
52.22744,21.023296,14.898760647209999
52.229843,21.026693,15.113064526513416
52.230011,21.029581,21.43047207627119
52.2358157,21.0408266,18.271557487642912
52.2359547,21.041504,19.2102618888483
52.236935,21.046303,25.886672755216395
52.237289,21.048046,19.763637762543663
52.237831,21.051205,16.959870556324898
52.2508206,21.0403295,15.00652545816988
52.2576579,21.0319949,14.335250152869344
52.258965,21.033875,13.99113453279481
52.255554,21.034155,18.55656091360532
52.248798,21.043974,16.523633672920045
52.2039893,21.0331513,14.974545094103604
52.1833176,21.0454655,15.500185051564277
52.1706648,21.0409876,15.900977172070416
52.1603538,21.0499126,14.60263203421452
52.1579975,21.0482008,16.208629936767856
52.1528986,21.0556075,17.94405381811606
52.1427021,21.0657078,14.168758649886843
52.1340598,21.0744788,14.539586791679715
52.1319306,21.0708551,18.34211121480221
52.1314061,21.0689373,14.181404578691058
52.1312653,21.0672148,19.20425879358249
52.1328576,21.0645095,15.311344153320542
52.1342191,21.0632103,15.035003140233309
52.1425765,21.054983,14.772734820105843
52.144075,21.0534855,15.693788991172756
52.1445611,21.0529976,15.306183973723858
52.1471315,21.0498235,15.280860399241613
52.1479426,21.048605,16.26542304667392
52.149486,21.0457741,14.331346500765733
52.1506983,21.0437266,14.683274285876395
52.151546,21.0424418,17.104202913499712
52.1548883,21.0368638,17.039810477160046
52.1572848,21.0323771,18.22259310556213
52.158172,21.0310343,17.88388520182477
52.1591881,21.0296385,19.184593174762977
52.1635473,21.0277063,14.332391480859815
52.166342,21.025812,20.26847650242006
52.1662971,21.0234435,26.323500708208417
52.1662743,21.0212208,24.69994179042067
52.1664165,21.0190503,24.17030145551042
52.1666428,21.0168691,24.36759276750916
52.1687923,21.0116696,25.007738269713094
52.1713915,21.0059381,19.980406147230966
52.175653,20.997611,22.720781880329213
52.1761825,20.9966003,15.84851276450747
52.178204,20.9966176,15.048631858897124
52.1807725,20.997681,20.5937227792183
52.1855808,20.9942778,18.923719165623154
52.1888598,20.9953313,14.745233316318254
52.255135,20.984703,15.218949927613249
52.255909,20.986326,19.9806150917064
52.257404,20.99296,21.590191331549207
52.258419,20.99773,21.676376378062173
52.258591,20.999609,19.06067473552329
52.260124,21.007566,17.873274215632236
52.260601,21.009163,18.520534109112866
52.261581,21.012365,18.604889660282403
52.262218,21.014849,17.809592309373528
52.262947,21.017483,20.246210370469267
52.263615,21.021387,22.005856467143936
52.264221,21.023125,20.452963449979254
52.264965,21.025005,22.466958169112566
52.265862,21.027847,22.07729793576223
52.266342,21.029535,24.375837983167333
52.267277,21.037153,19.036637574686917
52.238633,21.149413,15.582227683437159
52.230561,21.117663,23.131150077705847
52.228303,21.114136,23.267830836283615
52.22599,21.110424,24.300062076635076
52.223799,21.10705,22.35166922861584
52.222336,21.104469,16.483566793399557
52.217783,21.097633,18.691021508764194
52.216005,21.094909,18.073199158352207
52.214103,21.091924,19.665280501084535
52.212094,21.088758,20.832878981643525
52.209731,21.086134,19.619167485106367
52.207278,21.083909,18.400205416547475
52.204256,21.077421,19.882918212328793
52.203656,21.073118,24.13876374487759
52.203114,21.068798,24.190088973676183
52.201723,21.059788,25.3263087131062
52.200628,21.056296,20.333054020519437
52.199168,21.053335,18.342476616570444
52.192419,21.04776,15.737778726013886
52.173523,21.034908,15.194932725552922
52.173495,21.032061,15.81869698046349
52.173511,21.028931,17.39050720873226
52.173208,21.021481,16.19716943949097
52.173954,21.016291,14.89542047289929
